Nombre;Descripcion;Categoria;Etiquetas;Precio;URL FOTO
Compota Alpina Manzana y Mango;Frasco x 113 gr;Cuidado del Bebe;Alimentacion;2500;https://pasteur.vteximg.com.br/arquivos/ids/185551-1000-1000/Bebes-Alimentacion-Bebe_Baby-Gu_Pasteur_915004_frasco_1.jpg?v=637242755527400000
Compota Alpina Pera;Frasco x 113 gr;Cuidado del Bebe;Alimentacion;2500;https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/07/7702001017119-600x450.jpg
Papilla Alpina Banano y Leche;Frasco x 113 gr;Cuidado del Bebe;Alimentacion;3000;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3526429-750-750/7702001148547.jpg?v=637294103594300000
Papilla Alpina Manzana y Leche;Frasco x 113 gr;Cuidado del Bebe;Alimentacion;3000;https://larecetta.com/pub/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2002419.jpg
Compota Heinz Guayaba ;Frasco x 113 gr;Cuidado del Bebe;Alimentacion;1900;https://metrocolombiafood.vteximg.com.br/arquivos/ids/238587-750-750/608875003586-1.jpg?v=636981914092270000
Linaza Molida Aburra;Bolsa x 250gr ;Despensa;Arroz y Granos;3800;https://s.cornershopapp.com/product-images/1061196.jpg?versionId=l4yQ4F_qIMQJig8KyQ3mI72vkVifgJvk
Linaza Entera Aburra;Bolsa x 250 gr ;Despensa;Arroz y Granos;3600;https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7706667038075.jpg
Semillas de Chia De La Abuela;Bolsa x 250 gr ;Despensa;Arroz y Granos;;https://cdnx.jumpseller.com/cigarrerialarosa/image/8796916/resize/480/480?1594157127
Semillas de Quinua De La Abuela;Bolsa x 250 gr ;Despensa;Arroz y Granos;4100;https://images.jumpseller.com/store/cigarrerialarosa/5423347/Quinua.jpg?1594157141
Ciruelas Pasas Aburra;Bolsa x 180 gr ;Despensa;Arroz y Granos;3400;https://mercaldas.vteximg.com.br/arquivos/ids/187355-1300-1300/Uvas-Pasas-ABURRA-180-25-Un.jpg?v=637141071021900000
Coco Rallado Aburra ;Bolsa x 100 gr ;Despensa;Arroz y Granos;2800;https://www.eurosupermercados.com/eurosupermercado2020/contenidos/images/ecommerce_productos/7706667044052.jpg
Maiz-itos Ramo Natural;Bolsa x 215 gr;Pasabocas;Papas Fritas y Paquetes;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206533-1000-1000/7702914550505-20-1.jpg?v=636287518861700000
Maiz-itos Ramo Limon;Bolsa x 215 gr;Pasabocas;Papas Fritas y Paquetes;3800;https://m.lopido.com/images/productos/sii/F/300x300/maizitos_limon-102745.png
Maiz-itos Ramo Natural;Bolsa x 50 gr;Pasabocas;Papas Fritas y Paquetes;1000;https://cdn.shopify.com/s/files/1/0115/1752/6097/products/maizitos_naturales_7702914595476_900x.jpg?v=1590436952
Maiz-itos Ramo Limon;Bolsa x 50 gr;Pasabocas;Papas Fritas y Paquetes;1000;https://mercafree.com/wp-content/uploads/2020/04/maizitos_limon-102745.png
Tostacos Ramo Queso;Bolsa x 200 gr;Pasabocas;Papas Fritas y Paquetes;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/224340-750-750/7702914159500-1.jpg?v=636304642740570000
Tostacos Ramo Picante;Bolsa x 200 gr;Pasabocas;Papas Fritas y Paquetes;3800;https://exitocol.vtexassets.com/arquivos/ids/1836366/Tostacos-Picantes-X-200-gr-695861_a.jpg?v=637244814087930000
Tostacos Ramo Queso;Bolsa x 38 gr;Pasabocas;Papas Fritas y Paquetes;1000;https://supermercadocomunal.com/1583-large_default/tostacos-ramo-queso-38-gr.jpg
Tostacos Ramo Picante;Bolsa x 38 gr;Pasabocas;Papas Fritas y Paquetes;1000;https://cdn.shopify.com/s/files/1/0358/7787/9941/products/2007777_1_2048x2048.jpg?v=1586651093
Platano Ramo Maduro;Bolsa x 140 gr;Pasabocas;Papas Fritas y Paquetes;3900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/191450-750-750/7702914159005.jpg?v=636167395661030000
Platano Ramo Verde;Bolsa x 140 gr;Pasabocas;Papas Fritas y Paquetes;3900;https://locatelcolombia.vteximg.com.br/arquivos/ids/188619-1000-1000/7702914158701.png?v=636051441717230000
Platano Ramo Maduro;Bolsa X 40 gr;Pasabocas;Papas Fritas y Paquetes;1500;https://m.lopido.com/images/productos/sii/F/300x300/platano_ramo_maduro-114642-1555020322.png
Platano Ramo Verde;Bolsa X 40 gr;Pasabocas;Papas Fritas y Paquetes;1500;https://m.lopido.com/images/productos/sii/F/300x300/platano_ramo_verde-104528-1509744970.png
Nachos Ramo Natural;Bolsa x 190 gr;Pasabocas;Papas Fritas y Paquetes;3700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531730-1000-1000/7702914595032.jpg?v=637312040037230000
Nachos Ramo Queso;Bolsa x 190 gr;Pasabocas;Papas Fritas y Paquetes;3700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531731-1000-1000/7702914595445.jpg?v=637312040045070000
Papas Ramo Paprika;Bolsa x 105 gr;Pasabocas;Papas Fritas y Paquetes;2700;https://mercaldas.vteximg.com.br/arquivos/ids/187281-1300-1300/Papa-RAMO-caseras-parrilla-x105-g.jpg?v=637141070810730000
Papas Ramo Natural;Bolsa x 105 gr;Pasabocas;Papas Fritas y Paquetes;2700;https://locatelcolombia.vteximg.com.br/arquivos/ids/225146-1000-1000/7702189053787_1_PAPAS-FRITAS-MARGARITA-NATURAL-X-105G.jpg?v=637242224193530000
Mani La Especial Limon Pimienta;Bolsa x 180 gr ;Pasabocas;Papas Fritas y Paquetes;5200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3351340-1000-1000/7702007055269.jpg?v=636772038653800000
Mani La Especial Sal;Bolsa x 200 gr ;Pasabocas;Papas Fritas y Paquetes;4300;https://cdn1.totalcode.net/la14/product-zoom/es/mani-la-especial-sal-doy-pack-x-200g-2.jpg
Mani La Especial con Pasas;Bolsa x 200 gr ;Pasabocas;Papas Fritas y Paquetes;4900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3537960-1000-1000/7702007001358-1.jpg?v=637345652997900000
Mani La Especial Confite ;Bolsa x 175 gr ;Pasabocas;Papas Fritas y Paquetes;7450;https://vixark.b-cdn.net/lp-i-i-g/mezcla-de-nueces-y-frutas-secas-con-chocolates-la-especial-175g.jpg
Mani La Especial  Maiz Tostado;Bolsa x 200 gr;Pasabocas;Papas Fritas y Paquetes;4100;https://d50xhnwqnrbqk.cloudfront.net/images/products/large/maiz-tostado-la-especial.jpg
Mani La Especial Arandanos;Bolsa x 180 gr ;Pasabocas;Papas Fritas y Paquetes;7500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/234343-1000-1000/7702007049176-1.jpg?v=636324390486870000
Mani La Especial Almendras y Marañones;Bolsa x 180 gr ;Pasabocas;Papas Fritas y Paquetes;7800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/233857-1000-1000/7702007049183-1.jpg?v=636323499851770000
Kola Graulada Tarrito Rojo JGB;Tarro x 380 gr;Drogeria;Salud  y Bienestar;13900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3488790-750-750/7702560026225.jpg?v=637195356532270000
Kola Graulada Tarrito Rojo JGB Fresa;Tarro x 380 gr;Drogeria;Salud  y Bienestar;13900;https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dwc248c36b/images/large/163486-1-PROMO-TARRITO-ROJO-JGB-FCO-X-380GR-FRESA.jpg?sw=1000&sh=1000
Kola Graulada Tarrito Rojo JGB Vainilla;Tarro x 380 gr;Drogeria;Salud  y Bienestar;13900;https://www.cruzverde.com.co/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw4609de7c/images/large/42577-1-KOLA-GRAN-JGB-TAR-X-330GR-VAINILLA.jpg
Kola Graulada Tarrito Rojo JGB Tradicional;Tarro x 135 gr;Drogeria;Salud  y Bienestar;6200;https://www.cruzverde.com.co/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw1cf1eac3/images/large/21641-1-KOLA-GRANULADA-TARRITO-ROJO-.-GRANULA-TAR-X-135GR.jpg
Kola Graulada Tarrito Rojo JGB Fresa;Tarro x 135 gr;Drogeria;Salud  y Bienestar;6200;https://unidrogas.vteximg.com.br/arquivos/ids/356708-1000-1000/7702560026232.jpg?v=637323391960470000
Kola Graulada Tarrito Rojo JGB Vainilla;Tarro x 135 gr;Drogeria;Salud  y Bienestar;6200;https://unidrogas.vteximg.com.br/arquivos/ids/360741-1000-1000/7702560026126.jpg?v=637353281076900000
Pan Bimbo Familiar;Bolsa x 600 gr ;Panaderia y Pasteleria;Panaderia Empacada;4900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3478673-1000-1000/7705326074454.jpg?v=637158272509500000
Pan Bimbo Mediano;Bolsa x 350 gr ;Panaderia y Pasteleria;Panaderia Empacada;3200;https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7705326077387.jpg
Pan Bimbo Integral;Bolsa x 480 gr ;Panaderia y Pasteleria;Panaderia Empacada;5500;https://cdn1.totalcode.net/la14/product-zoom/es/pan-integral-bimbo-barrilito--x-460g-1.jpg
Pan Bimbo Artesano;Bolsa x 500 gr;Panaderia y Pasteleria;Panaderia Empacada;4900;https://bodegaeltrebol.com/wp-content/uploads/2018/12/a-245.png
Pan Bimbo Vital Fruticereal;Bolsa x 500 gr;Panaderia y Pasteleria;Panaderia Empacada;6300;https://www.eurosupermercados.com/eurosupermercado2020/contenidos/images/ecommerce_productos/7705326073891.jpg
Pan Bimbo Vital Arandanos;Bolsa x 500 gr;Panaderia y Pasteleria;Panaderia Empacada;6300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503266-1000-1000/7705326076038.jpg?v=637249021988370000
Pan Bimbo Super Hamburguesa;Bolsa x 350 gr;Panaderia y Pasteleria;Panaderia Empacada;4800;https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/09/bimbo_super_pan_hamburguesa_350gr.jpg?fit=600%2C600&ssl=1
Pan Bimbo Super Perro;Bolsa x 405 gr;Panaderia y Pasteleria;Panaderia Empacada;3900;https://exitocol.vtexassets.com/arquivos/ids/1910423-800-auto?width=800&height=auto&aspect=true
Pan Santa Clara Super Perro ;Bolsa x 400 gr;Panaderia y Pasteleria;Panaderia Empacada;2600;https://supermercadocomunal.com/2288-large_default/pan-perro-santa-clara-400-gr.jpg
Pan Santa Clara Hamburguesas;Bolsa x 400 gr;Panaderia y Pasteleria;Panaderia Empacada;2600;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/241034-750-750/7702766098057-1.jpg?v=636456840436500000
Pan Santa Clara Super Perro ;Bolsa x 800 gr ;Panaderia y Pasteleria;Panaderia Empacada;4500;https://mercaldas.vteximg.com.br/arquivos/ids/156253-1300-1300/67807.jpg?v=636885399786370000
Pan Santa Clara Hamburguesas;Bolsa x 800 gr ;Panaderia y Pasteleria;Panaderia Empacada;4500;https://mercaldas.vteximg.com.br/arquivos/ids/156251-1000-1000/67464.jpg?v=636885399760970000
Pan Santa Clara Super Extralargo;Bolsa x 650 gr;Panaderia y Pasteleria;Panaderia Empacada;3900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/239203-750-750/7702766098095-1.jpg?v=636414150045300000
Pan Santa Clara Extralargo ;Bolsa x 550 gr;Panaderia y Pasteleria;Panaderia Empacada;3400;https://metrocolombiafood.vteximg.com.br/arquivos/ids/161474-750-750/7702766098118-1.jpg?v=636670254822830000
Pan Santa Clara Extralargo Integral;Bolsa x 550 gr;Panaderia y Pasteleria;Panaderia Empacada;3800;https://metrocolombiafood.vteximg.com.br/arquivos/ids/161497-750-750/7702766098064-1.jpg?v=636670254850070000
Pan Santa Clara Extralargo Mantequilla;Bolsa x 550 gr;Panaderia y Pasteleria;Panaderia Empacada;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/239210-1000-1000/7702766098026-1.jpg?v=636414150058300000
Pan Santa Clara Mediano;Bolsa x 320 gr;Panaderia y Pasteleria;Panaderia Empacada;2600;https://metrocolombiafood.vteximg.com.br/arquivos/ids/161471-750-750/7702766097999-1.jpg?v=636670254820100000
Pan Santa Clara Mogolla Tricereal;Bolsa x 600 gr;Panaderia y Pasteleria;Panaderia Empacada;3900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/257961-1000-1000/7702766097906-1.jpg?v=636485968175000000
Pan Santa Clara Mantequilla;Bolsa x 400 gr;Panaderia y Pasteleria;Panaderia Empacada;3200;https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Mogolla-Mantequilla-SantaClara-400g-800x800.jpg
Pan Santa Clara Morenitas;Bolsa x 400 gr;Panaderia y Pasteleria;Panaderia Empacada;3200;https://metrocolombiafood.vteximg.com.br/arquivos/ids/161450-262-262/7702766098132-1.jpg?v=636670254795600000
Pan Guadalupe Largo Integral;Bolsa x 570 gr;Panaderia y Pasteleria;Panaderia Empacada;4000;https://metrocolombiafood.vteximg.com.br/arquivos/ids/269643-750-750/7705326020499.jpg?v=637249021886800000
Pan Guadalupe Extralargo Mantequilla;Bolsa x 550 gr;Panaderia y Pasteleria;Panaderia Empacada;3900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503283-750-750/7705326020505.jpg?v=637249022087400000
Pan Guadalupe Rendidor Blanco;Bolsa x 380 gr;Panaderia y Pasteleria;Panaderia Empacada;2800;https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/pan_guadalupe_tajado_x380gr.jpg?fit=800%2C800&ssl=1
Pan Guadalupe Mogolla Negra;Bolsa x 500 gr;Panaderia y Pasteleria;Panaderia Empacada;3400;https://metrocolombiafood.vteximg.com.br/arquivos/ids/161454-1000-1000/7705326075178-1.jpg?v=636670254799700000
Pan El Country Integral;Bolsa x 550 gr;Panaderia y Pasteleria;Panaderia Empacada;2800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3533084-1000-1000/7707272490012.jpg?v=637317199416970000
Pan El Country Multicereal;Bolsa x 560 gr ;Panaderia y Pasteleria;Panaderia Empacada;4800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3533086-1000-1000/7707272490050.jpg?v=637317202664970000
Pan El Country Mantequilla;Bolsa x 560 gr ;Panaderia y Pasteleria;Panaderia Empacada;3200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3533085-1000-1000/7707272490043.jpg?v=637317199930830000
Pan El Country Mogolla Tres Cereal;Bolsa x 400 gr ;Panaderia y Pasteleria;Panaderia Empacada;3100;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515649-1000-1000/7707272490074.jpg?v=637281087488830000
Pan El Country Perro ;Bolsa x 360 gr;Panaderia y Pasteleria;Panaderia Empacada;2600;https://panelcountry.com/wp-content/uploads/pan-perro-x6-360g-recorte-FINAL.png
Pan El Country Hamburguesa;Bolsa x 370 gr ;Panaderia y Pasteleria;Panaderia Empacada;2600;https://panelcountry.com/wp-content/uploads/hamburguesa-x6.png
Tostadas El Country Mantequilla;Bolsa x 320 gr ;Panaderia y Pasteleria;Panaderia Empacada;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3533907-1000-1000/7707272490180.jpg?v=637320636179900000
Tostadas El Country Integrales;Bolsa x 320 gr ;Panaderia y Pasteleria;Panaderia Empacada;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3533908-750-750/7707272490197.jpg?v=637320637412700000
Tostadas Guadalupe Integrales ;Bolsa x 280 gr ;Panaderia y Pasteleria;Panaderia Empacada;4300;https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/09/guadalupe_tostados_integrales_24und.jpg?fit=600%2C600&ssl=1
Tostadas Guadalupe Mantequilla;Bolsa x 280 gr ;Panaderia y Pasteleria;Panaderia Empacada;4200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503252-750-750/7705326079336.jpg?v=637249021922370000
Tostadas Santa Clara;Bolsa x 340 gr ;Panaderia y Pasteleria;Panaderia Empacada;3950;https://d50xhnwqnrbqk.cloudfront.net/images/products/medium/santa-clara-caladitos-3-tacos.jpg
Tostadas Santa Clara Integral;Bolsa x 340 gr ;Panaderia y Pasteleria;Panaderia Empacada;4100;https://metrocolombiafood.vteximg.com.br/arquivos/ids/265001-750-750/7702766098538.jpg?v=637226681081100000
Tostadas Bimbo Clasicas;Bolsa x 220 gr;Panaderia y Pasteleria;Panaderia Empacada;3500;https://metrocolombiafood.vteximg.com.br/arquivos/ids/256171-1000-1000/7705326011800.jpg?v=637158277011330000
Tostaos Mantequilla;Bolsa x 150 gr;Panaderia y Pasteleria;Panaderia Empacada;2300;https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/bimbo_tostaos_150gr.jpg?fit=700%2C700&ssl=1
Tostaos Integrales;Bolsa x 150 gr;Panaderia y Pasteleria;Panaderia Empacada;2400;https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/bimbo_tostaos_integrales_150gr.jpg?fit=700%2C700&ssl=1
Tortillas Bimbo M;Bolsa x 300 gr;Panaderia y Pasteleria;Panaderia Empacada;5200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503262-1000-1000/7705326077837.jpg?v=637249021967570000
Tortillinas Bimbo L;Bolsa x 425 gr;Panaderia y Pasteleria;Panaderia Empacada;6300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503261-1000-1000/7705326077844.jpg?v=637249021964430000
Ponque Ramo Tradicional;Bolsa x 230 gr ;Panaderia y Pasteleria;Panaderia Empacada;2850;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3287019-750-750/7702914594462.jpg?v=636631868843870000
Ponque Ramo Chocolate;Bolsa x 230 gr ;Panaderia y Pasteleria;Panaderia Empacada;3200;https://mercaldas.vteximg.com.br/arquivos/ids/199073-1000-1000/Ponque-RAMO-230-Chocolate-Cj_43973.jpg?v=637354711425030000
Ponque Ramo Nuez;Bolsa x 230 gr ;Panaderia y Pasteleria;Panaderia Empacada;4400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/189552-750-750/7702914110501-PONQUE-RAMO-NUECES.jpg?v=636162002834800000
Ponque Ramo Trozos de Chocolate;Bolsa x 230 gr ;Panaderia y Pasteleria;Panaderia Empacada;4400;https://metrocolombiafood.vteximg.com.br/arquivos/ids/268415-750-750/7702914594943.jpg?v=637244541291470000
Ponque Bimbo Casero Vainilla ;Bolsa x 220;Panaderia y Pasteleria;Panaderia Empacada;2800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503253-750-750/7705326079152.jpg?v=637249021924870000
Ponque Binbo Vainilla y Chocolate ;Bolsa x 220;Panaderia y Pasteleria;Panaderia Empacada;3200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503267-1000-1000/7705326075963.jpg?v=637249021996330000
Ponque Guadalupe ;Bolsa x 190 gr ;Panaderia y Pasteleria;Panaderia Empacada;4200;https://tiendacucuta.com/634-home_default/ponque-tradicional-guadalupe.jpg
Ponque Bimbo Chocoso ;Bolsa x 5 und;Panaderia y Pasteleria;Panaderia Empacada;5500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3503278-750-750/7705326071330.jpg?v=637249022061100000
Ponque Ramo Ramito ;Bolsa x 20 und;Panaderia y Pasteleria;Panaderia Empacada;8300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199062-750-750/7702914111706.jpg?v=636252936610630000
Ponque Ramo Ramito ;Bolsa x 10 und;Panaderia y Pasteleria;Panaderia Empacada;4700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199064-1000-1000/7702914111508.jpg?v=636252936613330000
Ponque Ramo Ramito ;Bolsa x 6 und;Panaderia y Pasteleria;Panaderia Empacada;2800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199067-1000-1000/7702914111300.jpg?v=636252936617170000
Ponque Ramo Gansito ;Bolsa x 6 und;Panaderia y Pasteleria;Panaderia Empacada;4600;https://exitocol.vtexassets.com/arquivos/ids/1762629-800-auto?width=800&height=auto&aspect=true
Ponque Ramo Barrita de Chocorramo;Bolsa x 5 und;Panaderia y Pasteleria;Panaderia Empacada;4100;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199069-750-750/7702914114608.jpg?v=636252936619030000
Ponque Ramo Chocorramo;Bolsa x 5 und;Panaderia y Pasteleria;Panaderia Empacada;6700;https://metrocolombiafood.vteximg.com.br/arquivos/ids/268419-750-750/7702914596794.jpg?v=637244541319630000
Ponque Ramo Gala;Bolsa x 5 und;Panaderia y Pasteleria;Panaderia Empacada;6200;https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/ramo_ponque_gala_x5.jpg?fit=1000%2C1000&ssl=1
Ponque Ramo Gala Frutos;Bolsa  4 und;Panaderia y Pasteleria;Panaderia Empacada;4700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502564-1000-1000/7702914596046.jpg?v=637245718460570000
Ponque Ramo Gala Bloque Chocolate;Bolsa x 425 gr ;Panaderia y Pasteleria;Panaderia Empacada;6100;https://exitocol.vtexassets.com/arquivos/ids/1762606-800-auto?width=800&height=auto&aspect=true
Ponque Ramo Gala Bloque Vainilla;Bolsa x 425 gr ;Panaderia y Pasteleria;Panaderia Empacada;6100;https://exitocol.vtexassets.com/arquivos/ids/1762607-800-auto?width=800&height=auto&aspect=true
Ponque Ramo Gala Bloquen Coco;Bolsa x 425 gr ;Panaderia y Pasteleria;Panaderia Empacada;6100;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199061-750-750/7702914112536.jpg?v=636252936608230000
Ponque Ramo Chocorramo Mini;Bolsa x 10 und;Panaderia y Pasteleria;Panaderia Empacada;4400;https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/10/chocoramo_mini_10und.jpg?fit=600%2C600&ssl=1
Ponque Ramo Chocorramo Mini;Bolsa x 20 und;Panaderia y Pasteleria;Panaderia Empacada;8400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/189556-1000-1000/7702914114103-CHOCORRAMO-MINI-X-20.jpg?v=636162002840770000
Mini Lonchera Ramo ;Bolsa x 10 und;Panaderia y Pasteleria;Panaderia Empacada;4950;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3504955-1000-1000/7702914597807.jpg?v=637251747010200000
Ponque Ramo Gala Miti;Bolsa x 12 und;Panaderia y Pasteleria;Panaderia Empacada;8100;https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702914164108.jpg
Torta Ramo Chocolate;Bolsa x 1000 gr;Panaderia y Pasteleria;Panaderia Empacada;11900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/257886-1000-1000/7702914167703-1.jpg?v=636485968105330000
Torta Ramo Vainilla;Bolsa x 1000 gr;Panaderia y Pasteleria;Panaderia Empacada;11900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/257883-1000-1000/7702914165006-1.jpg?v=636485968104230000
Galletas Saltin Noel;Bolsa x 3 tacos;Pasabocas;Galletas Saladas;3600;https://exitocol.vtexassets.com/arquivos/ids/2746821/Galleta-Tradicional-Pqt-X-3-Tacos-836412_a.jpg?v=637310420545630000
Galletas Saltin Noel;Bolsa x 6 tacos;Pasabocas;Galletas Saladas;4900;https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/07/7702025132652.jpg?time=1600379877
Galletas Saltin Noel Queso Mantequilla;Bolsa x 3 tacos;Pasabocas;Galletas Saladas;4600;https://exitocol.vtexassets.com/arquivos/ids/3744033-800-auto?width=800&height=auto&aspect=true
Galletas Saltin Noel Semillas Cereal;Bolsa x 3 tacos;Pasabocas;Galletas Saladas;4950;https://mercaldas.vteximg.com.br/arquivos/ids/199340-400-400/Galleta-SALTIN-NOEL-semillas-y-cereales-3-tacos-x456g_66768.jpg?v=637354712268200000
Galletas Saltin Noel Integral;Bolsa x 3 tacos;Pasabocas;Galletas Saladas;4800;https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2018/11/galletas_saltin_noel_integral.jpg?fit=1000%2C1000&ssl=1
Galletas Saltitacos;Bolsa x 7 tacos;Pasabocas;Galletas Saladas;4900;https://tomy.com.co/wp-content/uploads/2020/01/Saltitacos-7tacos.jpg
Galletas Saltinas Nestle ;Bolsa x 3 tacos;Pasabocas;Galletas Saladas;3800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/520409-1000-1000/7702024071563-1.jpg?v=636488541945800000
